momentID,activity,moment,counterparty,price,dateGMT
31854007,Delisted,Reggie Bullock · DAL · 3 Pointer · 2/4/2022 · Base Set · Series 3 · #52047,,,2022-12-09T01:42:06.000Z
37365003,Traded In,Royce O'Neale · BKN · 3 Pointer · 10/21/2022 · Base Set · Series 4 · #4883,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
37499206,Traded In,Cam Reddish · NYK · 3 Pointer · 10/19/2022 · Base Set · Series 4 · #6336,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
27636125,Traded In,Trey Burke · DAL · Layup · 12/13/2021 · Base Set · Series 3 · #42754,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
37484565,Traded In,Damion Lee · PHX · Jump Shot · 10/19/2022 · Base Set · Series 4 · #3395,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
3929620,Traded In,Cody Zeller · CHA · Dunk · 1/30/2021 · Base Set · Series 2 · #21060,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
37527226,Traded In,Damion Lee · PHX · Jump Shot · 10/19/2022 · Base Set · Series 4 · #6951,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
37519894,Traded In,Will Barton · WAS · Assist · 10/19/2022 · Base Set · Series 4 · #3724,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
37486063,Traded In,Cam Reddish · NYK · 3 Pointer · 10/19/2022 · Base Set · Series 4 · #4893,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:45:33.000Z
28213167,Pack,Nikola Vučević · CHI · Block · 12/20/2021 · Base Set · Series 3 · #47303,,,2022-12-09T01:47:02.000Z
22620310,Pack,Og Anunoby · TOR · Dunk · 11/1/2021 · Base Set · Series 3 · #52730,,,2022-12-09T01:47:02.000Z
5143257,Pack,Jae Crowder · PHX · 3 Pointer · 1/23/2021 · Base Set · Series 2 · #28972,,,2022-12-09T01:47:02.000Z
24212447,Pack,Hassan Whiteside · UTA · Block · 11/7/2021 · Base Set · Series 3 · #40239,,,2022-12-09T01:47:37.000Z
8860923,Pack,Danilo Gallinari · ATL · Jump Shot · 2/24/2021 · Base Set · Series 2 · #33692,,,2022-12-09T01:47:37.000Z
30353449,Pack,Kevin Huerter · ATL · Layup · 1/5/2022 · Base Set · Series 3 · #46591,,,2022-12-09T01:47:37.000Z
22620310,Traded In,Og Anunoby · TOR · Dunk · 11/1/2021 · Base Set · Series 3 · #52730,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:48:47.000Z
24212447,Traded In,Hassan Whiteside · UTA · Block · 11/7/2021 · Base Set · Series 3 · #40239,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:48:47.000Z
30353449,Traded In,Kevin Huerter · ATL · Layup · 1/5/2022 · Base Set · Series 3 · #46591,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:48:47.000Z
8860923,Traded In,Danilo Gallinari · ATL · Jump Shot · 2/24/2021 · Base Set · Series 2 · #33692,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:48:47.000Z
12627370,Pack,Kemba Walker · BOS · Assist · 4/4/2021 · Base Set · Series 2 · #37857,,,2022-12-09T01:49:53.000Z
29587564,Pack,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #53881,,,2022-12-09T01:49:53.000Z
32069351,Pack,Nicolas Batum · LAC · 3 Pointer · 1/17/2022 · Base Set · Series 3 · #36391,,,2022-12-09T01:49:53.000Z
5143257,Traded In,Jae Crowder · PHX · 3 Pointer · 1/23/2021 · Base Set · Series 2 · #28972,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:51:39.000Z
12627370,Traded In,Kemba Walker · BOS · Assist · 4/4/2021 · Base Set · Series 2 · #37857,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:51:39.000Z
32069351,Traded In,Nicolas Batum · LAC · 3 Pointer · 1/17/2022 · Base Set · Series 3 · #36391,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:51:39.000Z
28213167,Traded In,Nikola Vučević · CHI · Block · 12/20/2021 · Base Set · Series 3 · #47303,0xfa57101aa0d55954 (TheLockerRoom),,2022-12-09T01:51:39.000Z
32891560,Pack,Matisse Thybulle · PHI · Dunk · 11/22/2021 · Base Set · Series 3 · #53853,,,2022-12-09T01:52:55.000Z
14075535,Pack,Jaren Jackson Jr. · MEM · Dunk · 4/21/2021 · Base Set · Series 2 · #29091,,,2022-12-09T01:52:55.000Z
22486873,Pack,Keldon Johnson · SAS · Dunk · 11/1/2021 · Base Set · Series 3 · #36168,,,2022-12-09T01:52:55.000Z
,Made Offer,Lonnie Walker IV · LAL · Dunk · 11/2/2022 · Spotlight Series · Series 4 · #Any,,2,2022-12-09T06:37:46.000Z
,Made Offer,Julius Randle · NYK · 3 Pointer · 11/7/2022 · Spotlight Series · Series 4 · #Any,,2,2022-12-09T06:38:32.000Z
,Made Offer,Kevin Huerter · SAC · 3 Pointer · 10/29/2022 · Spotlight Series · Series 4 · #Any,,2,2022-12-09T06:39:30.000Z
,Made Offer,Caris LeVert · CLE · 3 Pointer · 10/28/2022 · Spotlight Series · Series 4 · #Any,0x149ee89407ae9f50 (Jimbobalim),2,2022-12-09T06:40:29.000Z
37890760,Locked,Kevin Durant · BKN · Block · 10/31/2022 · Spotlight Series · Series 4 · #77,,,2022-12-09T06:40:47.000Z
37502447,Locked,Devin Vassell · SAS · Layup · 10/22/2022 · Spotlight Series · Series 4 · #77,,,2022-12-09T06:40:47.000Z
,Made Offer,Shai Gilgeous-Alexander · OKC · Block · 10/25/2022 · Spotlight Series · Series 4 · #Any,,2,2022-12-09T06:41:33.000Z
10094784,Bought,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #16884,0x3a69279e5bf2b57a (Benny420),2,2022-12-09T06:42:23.000Z
10111860,Bought,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #33960,0xe6a630cf47e8be0d (Jayo2l3),2,2022-12-09T06:42:29.000Z
23103702,Bought,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9492,0x225d51de808489da (Dimitraki),2,2022-12-09T06:42:44.000Z
23125207,Bought,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #15247,0xf17f89a7b0d60bde (nono_warriors),2,2022-12-09T06:42:46.000Z
23134107,Bought,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #20022,0x607398af6cad1049 (moe_1738),2,2022-12-09T06:42:47.000Z
23137145,Bought,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #21935,0x8ed884ab976f3071 (MarqVandy),2,2022-12-09T06:42:51.000Z
37919224,Sold,Anthony Davis · LAL · Reel · 11/22/2022 · Video Game Numbers · Series 4 · #317,0xbe9c633840e40df3 (rybaguy),70,2022-12-09T07:18:43.000Z
,Accepted Offer,Anthony Davis · LAL · Reel · 11/22/2022 · Video Game Numbers · Series 4 · #Any,0xbe9c633840e40df3 (rybaguy),70,2022-12-09T07:18:43.000Z
37918685,Bought,Anthony Davis · LAL · Reel · 11/22/2022 · Video Game Numbers · Series 4 · #77,0xe99d86c7ba6b0734 (CKILLER),90,2022-12-09T07:19:56.000Z
37918585,Canceled Offer,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #77,,700,2022-12-09T07:19:57.000Z
6421316,Bought,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #19982,0x7405a743b7ac2fd6 (BabyLuka),2,2022-12-10T02:59:08.000Z
10093449,Bought,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #15549,0x7405a743b7ac2fd6 (BabyLuka),2,2022-12-10T03:00:10.000Z
10092016,Bought,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #14116,0xcbd702a2aa666530 (FantasyGolfMan),2,2022-12-10T03:00:13.000Z
,Made Offer,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #Any,0x9ff467e97183c97b (Atenea94),1,2022-12-10T03:00:32.000Z
,Made Offer,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #Any,0x10e2cd0ec40df811 (FlexLegendaryGen),1,2022-12-10T03:01:36.000Z
7619437,Bought,John Wall · HOU · Dunk · 2/15/2021 · Holo Icon · Series 2 · #3,0x93aeee326ab24dbc (MVPBR),999,2022-12-10T05:40:47.000Z
36434449,Canceled Offer,Luka Dončić · DAL · 3 Pointer · 5/15/2022 · 2022 NBA Playoffs · Series 3 · #77,,500,2022-12-10T05:40:47.000Z
35442022,Canceled Offer,Luka Dončić · DAL · Assist · 1/29/2022 · Extra Spice · Series 3 · #77,,350,2022-12-10T05:40:47.000Z
5250440,Canceled Offer,Luka Dončić · DAL · Layup · 2/12/2021 · Seeing Stars · Series 2 · #77,,350,2022-12-10T05:40:47.000Z
2648948,Canceled Offer,Tim Hardaway Jr. · DAL · Layup · 1/22/2021 · Holo Icon · Series 2 · #77,,350,2022-12-10T05:40:47.000Z
6401411,Canceled Offer,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #77,,250,2022-12-10T05:40:49.000Z
10077977,Canceled Offer,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #77,,250,2022-12-10T05:40:49.000Z
22824787,Canceled Offer,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #77,,250,2022-12-10T05:40:49.000Z
6067096,Canceled Offer,Luka Dončić · LEB · Dunk · 3/7/2021 · 2021 All-Star Game · Series 2 · #77,,500,2022-12-10T05:40:49.000Z
1899406,Canceled Offer,Luka Dončić · DAL · Assist · 12/23/2020 · Base Set · Series 2 · #77,,300,2022-12-10T05:40:50.000Z
33078026,Canceled Offer,Luka Dončić · LEB · 3 Pointer · 2/20/2022 · 2022 All-Star Game · Series 3 · #77,,500,2022-12-10T05:40:50.000Z
35354364,Canceled Offer,Luka Dončić · DAL · Dunk · 2/4/2022 · Throwdowns · Series 3 · #77,,550,2022-12-10T05:40:51.000Z
29450059,Canceled Offer,Luka Dončić · DAL · Assist · 1/14/2022 · Metallic Silver FE · Series 3 · #77,,550,2022-12-10T05:40:51.000Z
7620798,Canceled Offer,Kristaps Porziņģis · DAL · Dunk · 3/3/2021 · Holo Icon · Series 2 · #77,,300,2022-12-10T05:40:51.000Z
7619437,Listed,John Wall · HOU · Dunk · 2/15/2021 · Holo Icon · Series 2 · #3,,1895,2022-12-10T07:02:23.000Z
23114911,Bought,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #12326,0x10e2cd0ec40df811 (FlexLegendaryGen),1,2022-12-10T09:22:56.000Z
,Made Offer,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #Any,,1,2022-12-10T09:29:00.000Z
37309607,Bought,Dallas Mavericks · DAL · Reel · 10/27/2010 · Dynamic Duos · Series 4 · #3,0xb4c92cec57e4c86c (welcome_fishing_cat4209),150,2022-12-11T07:02:06.000Z
34795,Listed,Zach LaVine · CHI · 3 Pointer · 11/23/2019 · Cosmic · Series 1 · #16,,5500,2022-12-11T09:08:42.000Z
37309607,Listed,Dallas Mavericks · DAL · Reel · 10/27/2010 · Dynamic Duos · Series 4 · #3,,300,2022-12-11T19:57:56.000Z
14075535,Listed,Jaren Jackson Jr. · MEM · Dunk · 4/21/2021 · Base Set · Series 2 · #29091,,2,2022-12-12T06:22:45.000Z
29587564,Listed,Dorian Finney-Smith · DAL · Dunk · 1/14/2022 · Base Set · Series 3 · #53881,,2,2022-12-12T06:23:06.000Z
32891560,Listed,Matisse Thybulle · PHI · Dunk · 11/22/2021 · Base Set · Series 3 · #53853,,2,2022-12-12T07:52:52.000Z
22486873,Listed,Keldon Johnson · SAS · Dunk · 11/1/2021 · Base Set · Series 3 · #36168,,2,2022-12-12T07:53:11.000Z
,Canceled Offer,Alperen Şengün · HOU · Assist · 3/26/2022 · Metallic Gold LE · Series 3 · #Any,,36,2022-12-12T16:48:49.000Z
37562941,Bought,Malik Monk · SAC · Assist · 10/27/2022 · The Challenge: Icon · Series 4 · #642,0x8b7359765f45d6e7 (J_Squared),27,2022-12-12T16:48:54.000Z
37563272,Sent Gift,Malik Monk · SAC · Assist · 10/27/2022 · The Challenge: Icon · Series 4 · #968,0x8f6c55e938773091 (TSKingdom),,2022-12-12T18:37:47.000Z
130347,Received Gift,Nikola Jokić · DEN · Handles · 12/29/2019 · Metallic Gold LE · Series 1 · #250,0xb995394bd241d5d2,,2022-12-12T22:27:54.000Z
130347,Listed,Nikola Jokić · DEN · Handles · 12/29/2019 · Metallic Gold LE · Series 1 · #250,,850,2022-12-12T22:33:28.000Z
7619437,Delisted,John Wall · HOU · Dunk · 2/15/2021 · Holo Icon · Series 2 · #3,,,2022-12-13T05:59:38.000Z
7619437,Sold,John Wall · HOU · Dunk · 2/15/2021 · Holo Icon · Series 2 · #3,0xd6763c1d0474a726 (NBA_High),1111,2022-12-13T06:01:13.000Z
7619437,Accepted Offer,John Wall · HOU · Dunk · 2/15/2021 · Holo Icon · Series 2 · #3,0xd6763c1d0474a726 (NBA_High),1111,2022-12-13T06:01:13.000Z
36434449,Made Offer,Luka Dončić · DAL · 3 Pointer · 5/15/2022 · 2022 NBA Playoffs · Series 3 · #77,0xc1ee2e6d8d0af38a (AMACK19),500,2022-12-13T06:13:07.000Z
37918585,Made Offer,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #77,0x0967fa8b6db190d9 (potable_burrowing_frog4904),880,2022-12-13T06:15:30.000Z
37542577,Locked,Ja Morant · MEM · Block · 10/21/2022 · Spotlight Series · Series 4 · #4297,,,2022-12-13T07:08:41.000Z
37530744,Locked,Isaiah Stewart · DET · 3 Pointer · 10/19/2022 · Spotlight Series · Series 4 · #3319,,,2022-12-13T07:08:41.000Z
37623741,Locked,Bones Hyland · DEN · Assist · 10/21/2022 · Spotlight Series · Series 4 · #1049,,,2022-12-13T07:08:41.000Z
37646755,Locked,Bol Bol · ORL · Dunk · 10/28/2022 · Spotlight Series · Series 4 · #4108,,,2022-12-13T07:08:41.000Z
,Made Offer,Luka Dončić · DAL · Dunk · 3/11/2020 · Metallic Gold LE · Series 1 · #Any,,750,2022-12-13T07:43:04.000Z
36434449,Canceled Offer,Luka Dončić · DAL · 3 Pointer · 5/15/2022 · 2022 NBA Playoffs · Series 3 · #77,,500,2022-12-13T18:46:37.000Z
,Canceled Offer,Luka Dončić · DAL · Dunk · 3/11/2020 · Metallic Gold LE · Series 1 · #Any,,750,2022-12-13T18:46:37.000Z
37918585,Bought,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #77,0x0967fa8b6db190d9 (potable_burrowing_frog4904),880,2022-12-13T18:46:44.000Z
37918585,Locked,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #77,,,2022-12-13T18:53:39.000Z
37918817,Listed,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #210,,108,2022-12-13T18:58:32.000Z
37918817,Delisted,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #210,,,2022-12-13T19:24:39.000Z
37918817,Sold,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #210,0x31070641fd703c73 (Scylarn101),100,2022-12-13T19:24:39.000Z
,Accepted Offer,Luka Dončić · DAL · Reel · 10/27/2022 · Video Game Numbers · Series 4 · #Any,0x31070641fd703c73 (Scylarn101),100,2022-12-13T19:24:39.000Z
218406,Received Gift,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1063,0xb995394bd241d5d2,,2022-12-13T19:42:05.000Z
210707,Received Gift,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1017,0xb995394bd241d5d2,,2022-12-13T19:47:34.000Z
218406,Listed,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1063,,69,2022-12-13T19:50:25.000Z
210707,Listed,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1017,,69,2022-12-13T19:50:32.000Z
38744075,Reward,Josh Giddey · OKC · Assist · 11/9/2022 · Spotlight Series · Series 4 · #519,,,2022-12-13T21:27:46.000Z
35774903,Listed,Kristaps Porziņģis · WAS · Block · 3/21/2022 · Metallic Gold LE · Series 3 · #309,,42,2022-12-14T03:24:28.000Z
29384868,Listed,Kevin Durant · BKN · Layup · 12/12/2021 · Metallic Gold LE · Series 3 · #427,,140,2022-12-14T03:41:51.000Z
37563076,Bought,Malik Monk · SAC · Assist · 10/27/2022 · The Challenge: Icon · Series 4 · #777,0xeaf4f3d3795a1856 (pdxnbafan),29,2022-12-14T20:47:22.000Z
37562941,Sold,Malik Monk · SAC · Assist · 10/27/2022 · The Challenge: Icon · Series 4 · #642,0x81bd218152d277dd (FlyingNinja),26,2022-12-14T20:47:55.000Z
,Accepted Offer,Malik Monk · SAC · Assist · 10/27/2022 · The Challenge: Icon · Series 4 · #Any,0x81bd218152d277dd (FlyingNinja),26,2022-12-14T20:47:55.000Z
218406,Delisted,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1063,,,2022-12-15T02:36:32.000Z
218406,Sold,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #1063,0x65a28f6715436d99 (Ric_Barry2021),62,2022-12-15T02:36:32.000Z
,Accepted Offer,RJ Barrett · NYK · Layup · 10/23/2019 · Base Set · Series 1 · #Any,0x65a28f6715436d99 (Ric_Barry2021),62,2022-12-15T02:36:32.000Z
30416390,Received Gift,Cam Thomas · BKN · Jump Shot · 1/9/2022 · Base Set · Series 3 · #4782,0xf8524a022a9a147f (tsbkn),,2022-12-15T03:03:49.000Z
23119512,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #13427,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:24.000Z
13017867,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #38354,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:39.000Z
13017751,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #38238,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:40.000Z
10112275,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #34375,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:42.000Z
10099053,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #21153,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:43.000Z
13015553,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #36040,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:45.000Z
6420971,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #19637,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:47.000Z
10104157,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #26257,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:48.000Z
6419400,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #18066,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:48.000Z
6415461,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #14127,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:24:57.000Z
10092363,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #14463,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:00.000Z
10096995,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #19095,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:00.000Z
10091843,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13943,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:00.000Z
23119588,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #13503,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:03.000Z
10091794,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13894,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:08.000Z
10091783,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13883,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:08.000Z
10092141,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #14241,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:10.000Z
10091638,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13738,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:16.000Z
10091516,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13616,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:17.000Z
10092066,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #14166,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:25:17.000Z
10091318,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13418,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:35.000Z
23119481,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #13396,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:37.000Z
10091275,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13375,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:38.000Z
10091223,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13323,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:44.000Z
10091204,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13304,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:46.000Z
10091169,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13269,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:48.000Z
23117393,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #12683,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:48.000Z
23113961,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #12001,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:49.000Z
23113071,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #11861,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:54.000Z
23108820,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #10860,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:55.000Z
23108351,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #10641,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:26:59.000Z
6411387,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #10053,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:03.000Z
23103601,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9391,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:03.000Z
10087709,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #9809,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:06.000Z
10088056,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #10156,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:07.000Z
23102639,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9304,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:07.000Z
10091049,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #13149,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:11.000Z
6410807,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #9473,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:12.000Z
23102588,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9253,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:17.000Z
23105034,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9949,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:27:19.000Z
10087132,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #9232,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:29:50.000Z
23101514,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #9054,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:29:55.000Z
23100993,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8908,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:29:56.000Z
23101030,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8945,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:29:56.000Z
23099016,Made Offer,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8181,0x3c582b9eaec785cc (DallasMaverips),10,2022-12-15T04:30:00.000Z
23100491,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8781,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:03.000Z
23100545,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8835,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:05.000Z
6409791,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #8457,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:08.000Z
10086401,Received Gift,Luka Dončić · DAL · Assist · 1/20/2021 · Base Set · Series 2 · #8501,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:09.000Z
23099195,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8360,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:11.000Z
23090918,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #6458,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:13.000Z
23099119,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #8284,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:13.000Z
6407978,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #6644,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:13.000Z
6408616,Received Gift,Luka Dončić · DAL · Assist · 1/17/2021 · Base Set · Series 2 · #7282,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:20.000Z
23091954,Received Gift,Luka Dončić · DAL · Assist · 10/26/2021 · Base Set · Series 3 · #6744,0xc8607fd4764d37db (idiotshawn),,2022-12-15T04:30:22.000Z
